PR number,label
48710,area: Base OS
48710,area: Testsuite
48711,area: I2C
48711,area: PWM
48711,area: UART
48711,area: Devicetree
48711,area: Watchdog
48711,area: EEPROM
48712,platform: NXP
48713,area: Networking
48714,platform: NXP
48714,block: HW Test
48714,manifest
48714,west
48714,manifest-hal_nxp
48716,area: IEEE 802.15.4
48717,area: Build System
48719,area: Networking
48720,area: Logging
48723,area: Kernel
48727,area: Bluetooth
48728,area: LWM2M
48729,area: Timer
48730,area: Documentation
48732,area: Bluetooth
48732,area: Build System
48732,area: West
48732,area: Bluetooth Controller
48732,area: Testsuite
48732,area: Formatting Output
48733,bug
48733,area: Bluetooth
48733,area: Bluetooth Host
48734,area: Bluetooth
48734,area: Bluetooth Host
48734,area: Bluetooth Audio
48735,Trivial
48735,area: Continuous Integration
48737,area: SPI
48740,area: Counter
48740,manifest
48740,west
48740,manifest-hal_espressif
48741,area: Bluetooth
48741,area: Bluetooth Mesh
48744,area: ARM
48744,Trivial
48745,area: RISCV
48747,area: CAN
48748,area: X86
48749,platform: Intel ADSP
48750,area: Devicetree
48750,platform: NXP
48750,area: Crypto / RNG
48750,manifest
48750,west
48750,manifest-hal_nxp
48751,area: Networking
48751,area: CAN
48751,area: Sockets
48751,area: WiFi
48752,area: Networking
48752,platform: NXP
48752,area: Ethernet
48753,area: Devicetree
48753,area: Kscan
48754,platform: STM32
48755,bug
48755,area: RISCV
48755,area: Timer
48755,platform: GD32
48756,area: SPI
48756,area: DMA
48756,area: RISCV
48756,area: Devicetree
48756,area: Devicetree Binding
48756,platform: GD32
48758,area: Sensors
48758,area: Devicetree
48758,Stale
48759,area: Networking
48762,area: Flash
48762,area: Devicetree
48762,platform: Microchip SAM
48763,area: Ethernet
48764,area: UART
48764,platform: Xilinx
48765,area: LoRa
48766,area: I2C
48766,platform: Microchip SAM
48767,area: Kernel
48767,area: X86
48768,area: Build System
48768,area: Documentation
48768,area: Twister
48768,area: Testsuite
48769,area: Kernel
48769,area: Documentation
48770,area: ADC
48770,platform: STM32
48771,area: Documentation
48771,area: Timer
48771,platform: STM32
48772,platform: STM32
48772,area: Pinctrl
48773,area: Bluetooth
48773,area: Bluetooth Audio
48774,area: TF-M
48776,area: Kernel
48776,area: ARM
48776,area: Testsuite
48781,area: Networking
48781,area: Sockets
48781,Hotfix
48782,area: RISCV
48782,platform: STM32
48782,platform: nRF
48782,platform: NXP
48782,area: Shields
48786,manifest
48786,west
48786,manifest-mcuboot
48787,area: Clock Control
48787,Stable API Change
48790,area: Disk Access
48791,platform: nRF
48791,platform: NXP
48791,area: native port
48791,area: Display
48791,area: Shields
48791,platform: Laird Connectivity
48792,area: RISCV
48792,platform: STM32
48792,platform: nRF
48792,platform: NXP
48792,area: Crypto / RNG
48792,area: native port
48792,platform: Microchip SAM
48792,platform: ESP32
48792,platform: TI
48793,area: RISCV
48793,platform: NXP
48793,platform: Microchip SAM
48793,platform: SiLabs
48793,platform: ITE
48794,area: Counter
48794,platform: ESP32
48794,Hotfix
48795,area: Documentation
48797,area: Sensors
48798,area: Kernel
48798,area: Build System
48798,area: Userspace
48798,area: Twister
48798,platform: X86
48798,area: Testsuite
48800,area: ARM
48802,area: Watchdog
48805,area: Process
48807,area: Networking
48807,area: OpenThread
48807,manifest-openthread
48809,manifest
48809,west
48809,manifest-hal_nordic
48810,area: Sensors
48810,area: Devicetree Binding
48811,area: Build System
48811,area: Documentation
48811,area: West
48811,area: Twister
48814,area: Networking
48815,area: Bluetooth
48815,area: Bluetooth Audio
48816,platform: nRF
48817,Stale
48818,area: Documentation
48819,bug
48819,area: LWM2M
48820,platform: Microchip SAM
48821,area: Xtensa
48821,platform: Intel ADSP
48822,bug
48822,area: Bluetooth
48822,area: Bluetooth Audio
48824,area: GPIO
48825,area: RISCV
48825,platform: STM32
48825,platform: NXP
48825,area: Shields
48825,platform: Microchip MEC
48825,area: Kscan
48825,platform: ITE
48826,area: Clock Control
48827,area: LED
48830,area: Networking
48831,area: Counter
48832,area: Flash
48832,area: Devicetree
48832,platform: NXP
48833,area: Networking
48834,area: PWM
48834,Stale
48834,platform: Renesas R-Car
48835,area: PWM
48835,platform: NXP
48836,platform: Microchip SAM
48836,manifest
48836,west
48836,manifest-hal_atmel
48838,area: CMSIS-NN
48839,area: Logging
48839,manifest
48839,west
48839,manifest-mipi-sys-t
48840,area: Shields
48842,Stale
48843,area: Memory Management
48843,platform: Intel ADSP
48846,area: Continuous Integration
48846,area: Testsuite
48847,platform: NXP
48847,platform: Microchip SAM
48847,platform: SiLabs
48847,platform: Microchip MEC
48848,area: Logging
48849,area: Kernel
48851,area: Logging
48852,platform: STM32
48853,area: Power Management
48854,area: Logging
48855,area: Logging
48856,area: SPI
48856,area: Flash
48856,area: Devicetree
48856,DNM
48856,Stale
48858,area: Build System
48858,area: Devicetree
48858,area: Device Model
48859,area: Bluetooth
48860,area: Base OS
48861,area: Bluetooth
48861,area: Bluetooth Mesh
48862,platform: X86
48864,area: Shell
48865,area: QEMU
48865,area: PCI
48865,Stale
48865,area: ARM64
48866,area: Bluetooth
48866,area: Documentation
48867,DNM
48868,area: Bluetooth
48869,DNM
48870,area: LWM2M
48871,area: Xtensa
48871,platform: Intel ADSP
48872,area: Device Model
48873,area: Sensors
48873,area: Documentation
48873,area: Devicetree
48873,platform: nRF
48873,manifest
48873,west
48873,manifest-mcuboot
48873,platform: Laird Connectivity
48874,platform: STM32
48874,area: Clock Control
48876,area: ARM
48876,area: UART
48876,area: Portability
48876,area: CMSIS API Layer
48878,area: Devicetree
48879,Trivial
48879,area: IEEE 802.15.4
48881,area: Process
48882,Stale
48883,area: Devicetree
48884,area: Kernel
48885,area: C Library
48885,area: ARC
48889,area: Build System
48889,area: Toolchains
48890,area: Devicetree
48891,Maintainer
48891,area: Twister
48891,area: ARM64
48892,area: EEPROM
48893,area: SPI
48893,area: ADC
48893,area: I2C
48893,area: Devicetree
48893,TSC
48893,area: eSPI
48893,platform: Microchip MEC
48893,area: Kscan
48894,area: C Library
48894,area: picolibc
48895,area: Networking
48895,area: USB
48895,area: Crypto / RNG
48895,area: Testsuite
48895,area: Random
48896,platform: NXP
48896,area: Crypto / RNG
48896,Trivial
48898,area: HW Emulation
48899,area: Bluetooth
48899,area: Bluetooth Controller
48900,area: C Library
48900,area: picolibc
48901,area: Settings
48902,area: Logging
48903,area: Bluetooth
48903,area: Bluetooth Mesh
48904,area: Logging
48905,area: Networking
48905,area: RISCV
48905,platform: NXP
48905,platform: Microchip SAM
48905,area: Ethernet
48905,area: Sockets
48905,platform: SiLabs
48905,area: Shields
48905,platform: Xilinx
48908,Hotfix
48908,Trivial
48909,platform: NXP
48909,Hotfix
48909,Trivial
48910,area: Bluetooth
48910,area: Bluetooth Host
48914,area: West
48915,area: SPI
48915,area: GPIO
48915,area: Pinmux
48915,platform: STM32
48915,platform: NXP
48915,platform: TI
48915,area: C++
48915,manifest
48915,west
48915,manifest-trusted-firmware-m
48916,area: Kernel
48917,area: Bluetooth
48919,area: Bluetooth
48919,area: Devicetree
48920,area: Process
48922,area: Bluetooth
48923,area: Documentation
48924,area: ADC
48924,platform: STM32
48925,platform: nRF
48926,area: Sensors
48926,area: Devicetree
48926,platform: nRF
48927,area: Devicetree
48927,platform: NXP
48927,area: Kscan
48928,platform: NXP
48929,area: Bluetooth
48930,area: Bluetooth
48931,area: Timer
48931,platform: nRF
48932,area: Kernel
48932,area: Documentation
48932,area: Devicetree
48932,Stale
48933,bug
48933,area: Bluetooth
48933,area: Bluetooth Audio
48935,Trivial
48935,platform: Intel ADSP
48936,bug
48936,area: Bluetooth
48936,area: Bluetooth Controller
48938,area: ADC
48938,area: Devicetree
48938,platform: STM32
48938,Stale
48939,area: Devicetree
48939,area: Pinctrl
48940,area: Networking
48941,area: Networking
48941,area: Process
48941,area: Documentation
48941,platform: STM32
48941,platform: NXP
48941,area: CAN
48941,area: Sockets
48941,manifest-canopennode
48941,platform: Renesas R-Car
48942,area: Bluetooth
48945,area: Networking
48947,area: SPI
48947,area: Documentation
48948,area: Networking
48948,platform: NXP
48948,area: native port
48948,platform: Microchip SAM
48948,area: Ethernet
48948,area: Sockets
48948,platform: SiLabs
48949,area: Xtensa
48949,area: Devicetree
48949,platform: Intel ADSP
48949,area: DAI
48952,platform: NXP
48952,manifest
48952,west
48952,manifest-hal_nxp
48955,area: Devicetree
48955,platform: ESP32
48956,area: Logging
48956,area: Testsuite
48957,area: DMA
48957,platform: Intel ADSP
48958,area: Build System
48958,area: Documentation
48958,area: Devicetree
48958,platform: STM32
48958,platform: NXP
48958,area: native port
48958,platform: Microchip MEC
48958,manifest
48958,west
48958,manifest-lvgl
48958,area: Kscan
48959,area: GPIO
48959,area: Pinmux
48959,Trivial
48959,platform: openisa/RV32M1
48961,area: Devicetree
48961,Trivial
48962,Hotfix
48962,area: eSPI
48962,area: Kscan
48963,area: DMA
48963,Stale
48963,area: Base OS
48963,area: DAI
48964,platform: STM32
48964,area: Disk Access
48965,area: Build System
48966,manifest
48966,west
48966,manifest-mcuboot
48968,area: Modem
48970,Trivial
48972,area: ARM64
48972,area: PM CPU ops
48974,area: Xtensa
48974,area: Memory Management
48974,area: Devicetree
48974,platform: Intel ADSP
48975,platform: NXP
48976,area: RISCV
48976,area: Devicetree
48976,area: PECI
48976,platform: ITE
48978,area: Audio
48979,area: ADC
48980,area: W1
48981,area: DAC
48982,area: Shields
48982,area: EEPROM
48983,area: Video
48984,area: Shields
48985,area: CAN
48986,area: IEEE 802.15.4
48987,area: Build System
48987,area: Devicetree
48987,area: Device Model
48988,area: PWM
48988,area: Tests
48989,area: Kernel
48990,area: File System
48993,area: CAN
48994,Hotfix
48994,area: SPARC
48995,area: CAN
48996,area: Continuous Integration
48998,area: File System
49001,area: Logging
49003,area: POSIX
49003,Hotfix
49003,area: SPARC
49007,Stale
49009,area: Sensors
49010,area: Devicetree
49011,Trivial
49011,area: Twister
49013,area: Counter
49013,area: RISCV
49013,area: Devicetree
49015,area: Build System
49015,area: Device Model
49018,area: Sensors
49020,area: LoRa
49022,area: Build System
49022,area: Userspace
49025,manifest-hal_nordic
49028,area: SPI
49028,platform: STM32
49028,area: Tests
49029,area: Crypto / RNG
49029,Hotfix
49030,area: Boards
49030,area: Documentation
49030,area: Devicetree
49030,platform: STM32
49031,area: Kernel
49031,area: Tests
49033,platform: NXP
49033,Hotfix
49034,area: UART
49034,platform: STM32
49034,Hotfix
49035,area: Timer
49035,platform: STM32
49037,area: Build System
49037,area: West
49038,Trivial
49039,area: Drivers
49039,area: ADC
49039,platform: STM32
49040,area: Networking
49041,area: Continuous Integration
49042,area: C Library
49042,manifest
49042,west
49042,manifest-picolibc
49043,area: W1
49045,area: RISCV
49048,platform: nRF
49049,area: Networking
49049,area: Documentation
49050,area: W1
49052,area: Kernel
49053,area: RISCV
49053,platform: ITE
49055,bug
49055,area: Bluetooth
49055,area: Bluetooth Audio
49058,area: RISCV
49058,DNM
49059,area: Build System
49059,area: Documentation
49062,area: Build System
49063,area: ARC
49064,area: RISCV
49064,platform: Microchip MEC
49064,area: PECI
49064,platform: ITE
49065,platform: STM32
49065,area: Crypto / RNG
49067,area: Documentation
49068,area: Sensors
49070,platform: NXP
49070,area: CAN
49072,area: DAI
49075,area: Console
49076,bug
49076,area: Sensors
49077,area: Debugging
49077,area: Xtensa
49077,platform: Intel ADSP
49081,Trivial
49081,area: Formatting Output
49082,area: Formatting Output
49083,area: Kernel
49084,platform: nRF
49085,manifest
49085,west
49085,manifest-hal_gigadevice
49085,platform: GD32
49087,area: Kernel
49087,area: Build System
49087,area: Documentation
49087,area: Toolchains
49088,area: Kernel
49088,area: Logging
49090,area: modbus
49091,area: Bluetooth
49092,area: I2C
49093,area: CAN
49096,area: File System
49097,platform: Microchip MEC
49099,area: Networking
49099,area: Documentation
49099,area: LWM2M
49101,area: IPC
49101,platform: nRF
49101,platform: Intel ADSP
49103,manifest
49103,west
49103,manifest-lvgl
49104,area: Flash
49104,platform: STM32
49107,area: Bluetooth
49107,area: Bluetooth Controller
49109,area: Bluetooth
49109,area: Bluetooth Controller
49109,area: Bluetooth LLCP
49110,area: Bluetooth
49110,area: Bluetooth Controller
49111,area: Bluetooth
49113,platform: NXP
49114,manifest
49114,west
49114,manifest-mcuboot
49115,platform: STM32
49117,area: Bluetooth
49117,area: Documentation
49117,area: Samples
49117,area: Bluetooth Controller
49117,area: Bluetooth Host
49118,area: GPIO
49120,area: USB
49122,area: Shields
49122,Trivial
49123,area: DMA
49123,area: Xtensa
49123,platform: Intel ADSP
49125,area: Bluetooth
49126,area: Twister
49127,area: Kernel
49127,area: Build System
49127,area: Toolchains
49127,area: Debugging
49127,area: native port
49127,area: Base OS
49127,area: Device Model
49128,area: Continuous Integration
49129,area: WiFi
49130,bug
49130,area: Bluetooth
49130,area: Bluetooth Mesh
49131,area: File System
49132,area: Kernel
49133,area: File System
49135,platform: NXP
49137,area: Kernel
49137,area: Tests
49137,backport v2.7-branch
49138,area: Bluetooth
49138,area: Bluetooth Audio
49140,area: Devicetree Tooling
49141,area: Kernel
49141,area: Test Framework
49141,area: Tests
49143,area: Logging
49144,area: Task Watchdog
49146,area: PCI
49147,area: Logging
49147,platform: Intel ADSP
49149,area: ARM
49149,platform: nRF
49149,area: Architectures
49150,manifest
49150,west
49150,manifest-trusted-firmware-m
49152,area: Networking
49156,area: Bluetooth
49156,area: Documentation
49156,area: Bluetooth Host
49158,bug
49158,area: Bluetooth
49158,area: Bluetooth Audio
49159,area: RISCV
49160,area: Bluetooth
49160,area: Bluetooth Mesh
49161,area: GPIO
49161,area: UART
49161,area: Documentation
49161,area: Devicetree
49161,platform: NXP
49161,area: West
49161,area: Devicetree Binding
49161,manifest
49161,west
49161,manifest-hal_nxp
49161,area: Pinctrl
49163,area: Bluetooth
49165,area: Kernel
49165,area: Documentation
49165,area: Base OS
49168,area: Bluetooth
49170,area: Kernel
49171,area: Bluetooth
49171,area: Bluetooth Host
49171,area: Bluetooth Audio
49172,bug
49172,platform: NXP
49175,area: Counter
49175,area: Xtensa
49175,area: Devicetree
49175,platform: Intel ADSP
49176,manifest
49176,west
49176,manifest-trusted-firmware-m
49176,area: TF-M
49179,area: Testsuite
49180,area: SPI
49180,platform: STM32
49180,platform: nRF
49180,platform: NXP
49180,platform: Microchip SAM
49180,platform: ESP32
49180,platform: Xilinx
49180,platform: Nuvoton NPCX
49181,bug
49181,priority: low
49181,area: hawkBit
49181,backport v2.7-branch
49182,bug
49182,area: Bluetooth
49182,area: Bluetooth Controller
49182,area: Bluetooth LLCP
49185,area: Testsuite
49186,area: Power Management
49187,area: Shell
49188,manifest
49188,west
49188,manifest-hal_nxp
49189,platform: NXP
49190,bug
49190,area: USB
49190,platform: Microchip SAM
49191,area: Storage
49192,area: PWM
49192,area: Devicetree
49192,platform: STM32
49193,Hotfix
49193,area: HW Emulation
49194,area: Build System
49194,area: Documentation
49194,area: West
49196,platform: NXP
49196,area: Clock Control
49197,area: Flash
49197,platform: NXP
49197,Hotfix
49198,area: Xtensa
49199,Enhancement
49199,area: Boards
49199,area: RISCV
49199,Trivial
49204,area: File System
49205,area: State Machine Framework
49207,area: I2C
49207,platform: Nuvoton NPCX
49209,area: Settings
49211,bug
49211,area: Bluetooth
49211,area: Bluetooth Host
49212,platform: NXP
49214,platform: STM32
49214,area: Disk Access
49217,bug
49217,area: Sensors
49217,Trivial
49219,bug
49219,priority: low
49219,area: hawkBit
49220,bug
49220,priority: low
49220,area: hawkBit
49221,area: Networking
49222,area: Bluetooth
49222,area: Bluetooth Controller
49223,area: Devicetree
49223,area: Watchdog
49223,platform: TI
49223,area: Devicetree Binding
49224,Stale
49225,area: Bluetooth
49225,area: Documentation
49226,area: Documentation
49226,platform: STM32
49226,platform: NXP
49226,area: CAN
49226,manifest-canopennode
49226,platform: Renesas R-Car
49229,area: ADC
49229,area: Devicetree
49229,platform: TI
49229,area: Devicetree Binding
49229,manifest
49229,west
49229,manifest-hal_ti
49230,area: Sensors
49232,bug
49232,priority: low
49232,area: hawkBit
49232,backport v2.7-branch
49233,area: Build System
49233,area: Documentation
49233,area: Continuous Integration
49235,area: Networking
49236,bug
